Country,Year,Population,GDP (USD),Total Emissions,CO2 Agr,CO2 Buildings,CO2 Fuel Ex,CO2 Combust,CO2 Processes,CO2 Transport,CO2 Wast,CO2 Power ,CH4 Agr,CH4 Buildings,CH4 Fuel Ex,CH4 Combust,CH4 Processes,CH4 Transport,CH4 Wast,CH4 Power ,N2O Agr,N2O Buildings,N2O Fuel Ex,N2O Combust,N2O Processes,N2O Transport,N2O Wast,N2O Power ,F-Gases Agr,F-Gases Buildings,F-Gases Fuel Ex,F-Gases Combust,F-Gases Processes,F-Gases Transport,F-Gases Wast,F-Gases Power 
Bahamas,2010,373272,10095760000,1.576437284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2011,377950,10070450000,1.192122732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2012,382061,10720400000,1.387596922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2013,385650,10395500000,1.521780445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2014,389131,10974800000,1.521514201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2015,392697,11672900000,1.461410384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2016,395976,11750800000,1.574402451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2017,399020,12253500000,1.675113031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2018,401906,12653600000,1.950058479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2019,404557,13058700000,2.127109779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2020,406471,9754600000,1.870724127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2021,407906,11527600000,1.823093416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2022,409984,12897400000,1.881552497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1970,96369875,,365.261124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1971,98766288,,373.6960276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1972,101194394,,394.4433392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1973,103666904,,422.0544852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1974,106167372,,449.7442899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1975,108700515,,471.8703626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1976,111286504,,508.8324626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1977,113939886,,525.4086909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1978,116664382,,540.6241598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1979,119447303,,563.8921205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1980,122288383,,592.1855087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1981,125168060,,581.7771679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1982,128065095,,590.8567952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1983,130977370,,586.6056283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1984,133888775,,607.023406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1985,136783180,,622.1426266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1986,139643355,,657.4657763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1987,142466264,,675.2555394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1988,145253973,,689.5729638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1989,148003411,4.25595E+11,700.0025598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1990,150706446,4.61952E+11,695.6381043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1991,153336445,4.07338E+11,721.9207939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1992,155900790,3.9059E+11,744.737912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1993,158440875,4.38302E+11,771.01069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1994,160980472,5.4623E+11,799.1750875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1995,163515328,7.69333E+11,837.0766401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1996,166037122,8.50426E+11,844.6529181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1997,168546707,8.83206E+11,872.3311308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1998,171039804,8.63711E+11,890.2686397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1999,173486281,5.99642E+11,907.7263909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2000,175873720,6.55448E+11,934.7084538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2001,178211881,5.59984E+11,950.3396881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2002,180476685,5.09795E+11,975.5654574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2003,182629278,5.58234E+11,1008.248597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2004,184722043,6.69289E+11,1058.979205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2005,186797334,8.91634E+11,1067.458884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2006,188820682,1.10763E+12,1075.505013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2007,190779453,1.39711E+12,1092.268157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2008,192672317,1.69586E+12,1122.384631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2009,194517549,1.667E+12,1098.262109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2010,196353492,2.20884E+12,1177.712032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2011,198185302,2.61616E+12,1212.922502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2012,199977707,2.46523E+12,1250.575468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2013,201721767,2.47282E+12,1288.064712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2014,203459650,2.45604E+12,1323.608801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2015,205188205,1.80221E+12,1307.968907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2016,206859578,1.79569E+12,1285.089956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2017,208504960,2.06351E+12,1298.021616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2018,210166592,1.91693E+12,1274.947671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2019,211782878,1.87329E+12,1281.461866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2020,213196304,1.47611E+12,1277.689379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2021,214326223,1.64962E+12,1343.141116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2022,215313498,1.9201E+12,1310.498944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1970,21324000,88192257632,464.1590477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1971,21962032,99606454744,473.7849488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1972,22218463,1.13E+11,497.3169485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1973,22491777,1.32E+11,524.7517796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1974,22807969,1.61E+11,533.764233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1975,23143275,1.74E+11,518.8252887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1976,23449808,2.07E+11,530.498409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1977,23725843,2.12E+11,551.5861982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1978,23963203,2.19E+11,558.4760942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1979,24201544,2.44E+11,573.0378693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1980,24515667,2.75E+11,578.4446768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1981,24819915,3.07E+11,558.4992829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1982,25116942,3.15E+11,539.4704898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1983,25366451,3.42E+11,540.9337273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1984,25607053,3.57E+11,562.1284718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1985,25842116,3.66E+11,557.5975896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1986,26100278,3.79E+11,544.0985876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1987,26446601,4.33E+11,560.1563257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1988,26791747,5.09E+11,594.2650835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1989,27276781,5.67E+11,616.4184526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1990,27691138,5.96E+11,582.1653543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1991,28037420,6.13E+11,577.0779254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1992,28371264,5.94E+11,593.1563188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1993,28684764,5.79E+11,597.0650832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1994,29000663,5.80E+11,622.580495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1995,29302311,6.06E+11,637.4916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1996,29610218,6.31E+11,654.1133248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1997,29905948,6.55E+11,666.6330409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1998,30155173,6.34E+11,675.0356328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,1999,30401286,6.78E+11,686.0017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2000,30685730,7.45E+11,710.254944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2001,31020902,7.39E+11,700.2891946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2002,31360079,7.61E+11,723.2087286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2003,31644028,8.96E+11,741.6931177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2004,31940655,1.03E+12,737.7850977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2005,32243753,1.17E+12,745.2121108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2006,32571174,1.32E+12,742.8047912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2007,32889025,1.47E+12,776.9717634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2008,33247118,1.55E+12,750.0267038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2009,33628895,1.37E+12,708.8917755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2010,34004889,1.62E+12,726.1348844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2011,34339328,1.79E+12,742.2145279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2012,34714222,1.83E+12,744.5577055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2013,35082954,1.85E+12,755.625534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2014,35437435,1.81E+12,768.7587163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2015,35702908,1.56E+12,764.534966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2016,36109487,1.53E+12,758.5756656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2017,36545236,1.65E+12,772.8968872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2018,37065084,1.73E+12,787.6513038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2019,37601230,1.74E+12,775.3764406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2020,38007166,1.65E+12,711.4686388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2021,38226498,2.00E+12,733.0817238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,2022,38929902,2.14E+12,756.8101111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1970,10533,,0.030059101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1971,11117,,0.032305571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1972,11778,,0.041029986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1973,12443,,0.043864161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1974,13118,,0.041926221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1975,13791,,0.052703646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1976,14456,,0.050756162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1977,15116,,0.05833086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1978,15746,,0.061150829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1979,16378,,0.063314777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1980,17100,,0.065466392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1981,17904,,0.067026871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1982,18729,,0.068105979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1983,19572,,0.071209336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1984,20433,,0.083611116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1985,21313,,0.086614483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1986,22195,,0.095198734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1987,23075,,0.106519106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1988,23956,,0.120514694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1989,24888,,0.12385674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1990,26027,,0.122614342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1991,27340,,0.123094258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1992,28677,,0.126474035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1993,30038,,0.119259458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1994,31418,,0.135287873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1995,32802,,0.142646289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1996,34194,,0.142589787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1997,35579,,0.1455247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1998,36947,,0.149702625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,1999,38295,,0.146654536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2000,39658,,0.142292503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2001,41054,,0.144680803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2002,42456,,0.154605524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2003,43862,,0.163483341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2004,45286,,0.155160626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2005,46727,,0.161988302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2006,48177,4200288241,0.175841946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2007,49647,4466278065,0.218718413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2008,51123,4585949024,0.244746638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2009,52602,4281714567,0.241146084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2010,54074,4156841107,0.262076241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2011,55492,4186073104,0.21934088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2012,56860,4291004524,0.217770481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2013,58212,4405796023,0.254379561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2014,59559,4562853611,0.260997601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2015,60911,4708167233,0.269559664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2016,62255,4909322237,0.279503068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2017,63581,5166281305,0.291003686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2018,64884,5530178441,0.301877455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2019,66134,5941896608,0.39842604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2020,67311,5647224989,0.343052706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2021,68136,6028373513,0.332650468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,2022,68706,6844827379,0.34483672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1970,9820481,9144112431,51.53306146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1971,9984378,10876091408,53.80947555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1972,10145765,11833904488,56.27160228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1973,10307842,16826390944,55.47172045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1974,10472743,16209693232,53.79649687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1975,10639531,7621570062,50.8631472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1976,10804869,10338624019,51.13683562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1977,10969861,13965595122,49.29788818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1978,11137748,15992038535,49.80322066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1979,11304331,21806136346,52.42793696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1980,11469828,29036709872,55.02220213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1981,11637613,34509878044,54.66216212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1982,11807408,19529291438,51.14613564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1983,11976513,20362016604,51.11282358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1984,12147758,19671768029,52.27513697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1985,12326396,17717662228,50.23394776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1986,12514502,18897110581,50.0642129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1987,12712784,22250729664,50.63746664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1988,12918389,26042571602,55.07958228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1989,13128619,29936735455,60.66709985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1990,13342868,33137824753,60.74334033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1991,13561945,37846188181,59.33494106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1992,13782297,45949608605,61.7417978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1993,13998386,49287378588,64.26073553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1994,14210674,56998601233,68.07139783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1995,14416796,73444831587,73.30499104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1996,14615483,78584098983,80.59557137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1997,14809289,85741415248,87.42717684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1998,14996742,81990010726,87.99520314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1999,15176410,75578685736,91.61236146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2000,15351799,78339750717,88.19420125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2001,15523978,71574739559,86.62393097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2002,15693790,70264045960,87.06255855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2003,15859112,76492579644,89.1669785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2004,16017966,99075985722,94.79523895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2005,16175311,1.22294E+11,95.54749183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2006,16334575,1.53844E+11,96.89113497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2007,16495538,1.72491E+11,105.2483892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2008,16661462,1.79895E+11,110.3269876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2009,16833447,1.71778E+11,105.9061904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2010,17004162,2.17051E+11,107.445967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2011,17173573,2.51383E+11,117.8397483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2012,17341771,2.67025E+11,121.6724936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2013,17509925,2.77395E+11,123.4323968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2014,17687108,2.59561E+11,115.9080813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2015,17870124,2.4245E+11,121.1244745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2016,18083879,2.49345E+11,126.4080237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2017,18368577,2.76154E+11,128.4472829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2018,18701450,2.95858E+11,130.4635575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2019,19039485,2.78599E+11,136.5312646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2020,19300315,2.54258E+11,128.9649209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2021,19493184,3.16581E+11,140.6559706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2022,19603733,3.01025E+11,137.0112482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1970,818315000,92602634892,2142.614158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1971,841105000,99800593791,2196.116515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1972,862030000,1.14E+11,2275.714615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1973,881940000,1.39E+11,2320.113044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1974,900350000,1.44E+11,2343.853035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1975,916395000,1.63E+11,2537.685652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1976,930685000,1.54E+11,2601.085674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1977,943455000,1.75E+11,2780.142389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1978,956165000,2.19E+11,2973.803391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1979,969005000,2.64E+11,3018.083372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1980,981235000,3.06E+11,2989.443276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1981,993885000,2.90E+11,2957.977414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1982,1008630000,2.84E+11,3043.902639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1983,1023310000,3.05E+11,3159.286564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1984,1036825000,3.14E+11,3350.337416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1985,1051040000,3.10E+11,3359.331374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1986,1066790000,3.01E+11,3498.575859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1987,1084035000,3.27E+11,3685.864643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1988,1101630000,4.08E+11,3879.221341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1989,1118650000,4.56E+11,3999.953779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1990,1135185000,3.95E+11,4073.563006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1991,1150780000,4.13E+11,4208.607726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1992,1164970000,4.93E+11,4321.276275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
