Country,Year,Population,GDP (USD),Total Emissions,CO2 Agriculture,CO2 Buildings,CO2 Fuel Exploitation,CO2 Industrial Combustion,CO2 Power Industry,CO2 Processes,CO2 Transport,CO2 Waste,CH4 Agriculture,CH4 Buildings,CH4 Fuel Exploitation,CH4 Industrial Combustion,CH4 Power Industry,CH4 Processes,CH4 Transport,CH4 Waste ,F-Gases Processes,N2O Agriculture,N2O Buildings,N2O Fuel Exploitation,N2O Industrial Combustion,N2O Power Industry,N2O Processes,N2O Transport,N2O Waste
Albania,1992,3247039,652174990.8,6.194991712,0.023257139,0.570625619,0.25505333,0.758162341,0.186656289,0.160233447,0.409349902,0.001132787,2.028496401,0.149690287,0.455615556,0.000938144,5.40194E-05,0.00071445,0.002590051,0.379134759,0.002151101,0.66861351,0.017701597,0.000326049,0.001530131,0.000191721,0.02636894,0.002542908,0.093861233
Albania,1993,3227287,1185315468,6.231224543,0.027342854,0.393376811,0.254912255,0.542654982,0.320426608,0.176894872,0.507291087,0.001197616,2.163283277,0.138470151,0.452833042,0.000467772,9.27333E-05,0.0011748,0.003831993,0.382117093,0.003592287,0.720253569,0.016484354,0.000325841,0.000836198,0.00032912,0.025768574,0.00334889,0.093917761
Albania,1994,3207536,1880950864,6.925476723,0.031533332,0.330072245,0.296867833,0.463820837,0.391978354,0.194482551,0.635479572,0.001264381,2.70332524,0.130820856,0.326901435,0.000408019,0.000113441,0.001114212,0.005559445,0.384905006,0.006189782,0.87786256,0.015665142,0.000533815,0.000732397,0.000402613,0.026875082,0.004455142,0.09411343
Albania,1995,3187784,2392764853,6.567055841,0.028285714,0.325169395,0.142155894,0.492163663,0.264429655,0.190315845,0.627547042,0.001333579,2.787453283,0.118439279,0.202131946,0.000465371,7.65274E-05,0.001418538,0.006000188,0.391064098,0.009307916,0.840472145,0.014847026,7.45897E-05,0.000859822,0.000271604,0.025530666,0.0046023,0.092639755
Albania,1996,3168033,3199640815,6.306009794,0.0154,0.454370393,0.112182357,0.459277659,0.217765571,0.174780985,0.620837343,0.001409177,2.600107158,0.116629564,0.199942272,0.000438782,6.30226E-05,0.001029237,0.006050128,0.397698613,0.012119005,0.777635594,0.014556258,6.11766E-05,0.00081307,0.000223674,0.025000956,0.004626604,0.092991194
Albania,1997,3148281,2258513974,5.560192961,0.010633333,0.375956617,0.116589634,0.240836379,0.20221109,0.140789009,0.492763044,0.001387145,2.414251392,0.105677444,0.183272756,0.000240255,5.8521E-05,0.001013777,0.005198366,0.39708202,0.011996574,0.726949811,0.013655994,6.11072E-05,0.000454768,0.000207697,0.02206374,0.003828381,0.093014106
Albania,1998,3128530,2545964541,5.828660737,0.038761902,0.291683281,0.114693629,0.401497391,0.214654605,0.113205422,0.739405141,0.001486478,2.288342249,0.101536241,0.183687789,0.000402468,6.21223E-05,0.000998316,0.00580532,0.405885485,0.01566728,0.771497391,0.012908443,6.03048E-05,0.000761814,0.000220479,0.025769139,0.00515604,0.094512009
Albania,1999,3108778,3212121651,7.040419898,0.011838094,0.753389395,0.075870873,0.485420188,0.210743284,0.136786022,1.405726626,0.001580778,2.358985492,0.071439878,0.180748484,0.002797117,6.19128E-05,0.00092796,0.005974583,0.397801037,0.02107601,0.731639247,0.030743885,7.22001E-05,0.004013904,0.000305615,0.037913152,0.018506466,0.096057695
Albania,2000,3089027,3480355258,7.251388866,0.016552381,0.767948746,0.097784899,0.472243143,0.284461121,0.117355535,1.471242072,0.00166655,2.392781324,0.069951396,0.176493641,0.002765936,8.54334E-05,0.0004125,0.005733451,0.407395588,0.03243366,0.74456011,0.030624525,0.00011981,0.003875136,0.000376918,0.038413264,0.01866024,0.097451485
Albania,2001,3060173,3922100794,7.445691948,0.022419047,0.800933459,0.077724153,0.536166163,0.273566919,0.18077929,1.546629268,0.001756921,2.354470293,0.069667392,0.17732773,0.002808627,8.17015E-05,0.0003927,0.005755199,0.419003892,0.042675373,0.74190761,0.031253759,9.21572E-05,0.003973949,0.000382934,0.038869446,0.01841995,0.098634014
Albania,2002,3051010,4348068242,8.073175451,0.051699997,1.17380951,0.102505237,0.429219063,0.284921468,0.190836581,1.772366787,0.001827605,2.309148771,0.090414057,0.182374308,0.000720022,8.20947E-05,0.0007293,0.006973108,0.430193234,0.051131105,0.794927985,0.034558442,0.000118629,0.001244472,0.000371571,0.042118378,0.02030343,0.100580297
Albania,2003,3039616,5611496257,8.265510937,0.038604761,1.046265761,0.190706761,0.503493067,0.173441469,0.335512102,1.922076115,0.001921336,2.340978009,0.061346671,0.185602827,0.001592847,4.9977E-05,0.0012474,0.006950531,0.441224272,0.06163928,0.753032679,0.032581322,0.00032474,0.002423202,0.000225498,0.041656102,0.020607664,0.102006542
Albania,2004,3026939,7184685782,8.476583244,0.060028567,0.885319007,0.112501464,0.550984097,0.16799054,0.329731984,2.306453601,0.002021504,2.245819686,0.081411521,0.191802121,0.000820535,4.86174E-05,0.00114345,0.007490746,0.451834834,0.07323259,0.821220128,0.016119672,0.000160886,0.001471269,0.000172548,0.046135536,0.019781276,0.102887066
Albania,2005,3011487,8052077248,8.07008509,0.010319047,0.707225093,0.158232997,0.450892171,0.14310318,0.296420347,2.3810923,0.002123423,2.200168168,0.079189071,0.189225645,0.000781111,4.14149E-05,0.0011352,0.007540411,0.461870843,0.086970498,0.696090466,0.026664591,0.000261639,0.001381025,0.000146986,0.044990442,0.020435267,0.103783752
Albania,2006,2992547,8896075005,8.115437573,0.042166665,0.937473698,0.122771617,0.67967021,0.14310318,0.284149416,1.924276693,0.002184745,2.177916401,0.079788409,0.194728695,0.000992348,4.14149E-05,0.00056232,0.006584535,0.472130982,0.087918934,0.747403128,0.046095109,0.000171767,0.001789643,0.000146986,0.040446667,0.018424917,0.104499094
Albania,2007,2970017,10677324853,8.07162697,0.041799998,0.72089017,0.237288774,0.639226854,0.090217183,0.409478118,2.104478962,0.002254084,2.064355415,0.074591535,0.201551867,0.000924584,2.61094E-05,,0.005858915,0.482164894,0.085938616,0.719420026,0.02441639,0.000416234,0.001657248,9.26649E-05,0.039543274,0.019836243,0.105198811
Albania,2008,2947314,12881352894,7.855476541,0.030171428,0.652174471,0.282158345,0.500702593,,0.436269707,2.292100719,0.002323423,1.949225785,0.074350694,0.199733384,0.000784284,,0.000393228,0.004548592,0.488267636,0.08535677,0.662344615,0.022982628,0.000552927,0.001398462,,0.041559785,0.022078294,0.105998768
Albania,2009,2927519,12044205550,7.833121252,0.026714283,0.560173925,0.129012388,0.775782355,0.006221923,0.462100059,2.313488339,0.002392765,1.852520812,0.074464979,0.196265587,0.001585279,1.80066E-06,0.000249348,0.004623358,0.497667407,0.087977272,0.65701464,0.021745081,0.00020115,0.002397191,6.39073E-06,0.040019352,0.013026466,0.107469102
Albania,2010,2913021,11926926616,8.141796911,0.022628569,0.570731464,0.082450185,1.039351621,0.015554799,0.583823564,2.241509757,0.002462107,1.86677763,0.072428961,0.207529589,0.001905406,4.50165E-06,0.000766689,0.004735578,0.506808506,0.087510926,0.649081547,0.021480497,0.000133018,0.002929292,1.59768E-05,0.038954553,0.013223314,0.108998859
Albania,2011,2905195,12890760315,8.543462931,0.030171426,0.568828541,0.095548991,1.111529814,0.031109273,0.765775694,2.355394655,0.002531448,1.872865897,0.070920323,0.16464694,0.002447867,9.0032E-06,0.000946902,0.004870734,0.516487443,0.08805473,0.66624079,0.024775081,0.000131978,0.003640683,3.19533E-05,0.042094216,0.013589471,0.110819077
Albania,2012,2900401,12319834195,8.253650324,0.0541619,0.500026721,0.098315762,0.644447452,,0.974013366,2.261590145,0.00260079,1.923083203,0.070340207,0.177708806,0.001529965,,0.000792594,0.004627197,0.526542141,0.089617937,0.735630087,0.022742071,0.00016597,0.002238224,,0.03807787,0.012842629,0.112555285
Albania,2013,2895092,12776224497,8.51493426,0.032738093,0.569402356,0.050921749,0.583391784,,1.065754229,2.465960273,0.00260079,1.966329253,0.06870118,0.199264364,0.001368826,,0.00081477,0.005150909,0.537301247,0.091866906,0.679517254,0.023868079,7.78218E-05,0.002000843,,0.040060292,0.014030232,0.113813008
Albania,2014,2889104,13228147516,9.006528782,0.056623805,0.629625378,0.135062167,0.915109448,,0.884365637,2.478646338,0.00260079,2.005350102,0.066046421,0.225077216,0.001814167,,0.001151601,0.00526259,0.548398182,0.099353096,0.752782314,0.024208971,0.000187322,0.002743443,,0.042632882,0.013962511,0.115524398
Albania,2015,2880703,11386853113,8.845874441,0.058719042,0.637523839,0.119654912,0.676088626,,0.923954505,2.450039394,0.00260079,2.016477589,0.069752441,0.241657794,0.001693747,,0.001441077,0.005324492,0.560861259,0.108878133,0.770468638,0.024330624,0.000251532,0.002453376,,0.042420984,0.013866301,0.117415347
Albania,2016,2876101,11861199831,8.461623399,0.049604756,0.664159243,0.164020284,0.606526784,,0.740076985,2.301983028,0.00260079,2.000928877,0.060793168,0.211375437,0.001267103,,0.001470183,0.005168329,0.571144169,0.12299211,0.757082298,0.02377207,0.000543465,0.001895234,,0.041442577,0.013383888,0.119392618
Albania,2017,2873457,13019726212,9.281256843,0.056676186,0.75677851,0.264040582,1.096690923,,0.860630456,2.311846471,0.002645943,1.953355559,0.056111329,0.249346639,0.002193696,,0.001953567,0.005135771,0.581632069,0.136913381,0.739095448,0.023596029,0.000525514,0.003306316,,0.044685401,0.013372249,0.120724805
Albania,2018,2866376,15156424015,9.229380238,0.048976186,0.763577337,0.158087278,1.278703731,,0.813662972,2.207268629,0.002691511,1.910271954,0.054328196,0.303955787,0.003338082,,0.002276934,0.005465163,0.592808265,0.153950998,0.718125283,0.023311531,0.000270255,0.004821254,,0.048119919,0.013098731,0.122270244
Albania,2019,2854191,15401826127,8.744489777,0.069404755,0.774707769,0.201857395,0.910118164,,0.810671973,2.186935551,0.002737096,1.756066618,0.053821483,0.241362488,0.002038081,,0.002277,0.005536457,0.605007212,0.168975286,0.743349435,0.023272238,0.00026854,0.003020432,,0.043929662,0.013187744,0.125944396
Albania,2020,2837849,15162734205,7.863103832,0.063066662,0.744518675,0.137335836,0.981571028,,0.841007585,1.532469427,0.002782364,1.600754887,0.055887643,0.221075184,0.002342842,,0.00183605,0.003986142,0.614755803,0.183999575,0.674508596,0.022056513,0.000255009,0.003431358,,0.038249725,0.009656568,0.12755636
Albania,2021,2811666,17930565119,7.898121484,0.063936185,0.722947369,0.144644031,0.942208506,,0.998112119,1.48348586,0.002818679,1.517406317,0.063469235,0.265820574,0.002283445,,0.003555991,0.003873593,0.62537492,0.200836797,0.654575756,0.022582141,0.000254768,0.003336456,,0.037642259,0.00937192,0.129584563
Albania,2022,2777689,18916378861,7.983378894,0.064880163,0.75405164,0.163023078,0.947985351,,0.99849672,1.554916768,0.002855468,1.444240167,0.063538558,0.278765031,0.002268879,,0.003555991,0.004055116,0.636301454,0.219370324,0.638110401,0.023232919,0.000314781,0.003322229,,0.038625195,0.009818494,0.13165017
Aruba,1970,59106,,0.045175752,,0.005368535,2.00953E-08,0.000193087,0.017343705,0.000513416,0.001795026,,,9.52437E-05,0.000135055,5.23866E-05,7.45132E-06,,9.1148E-06,0.018937916,,,2.2811E-05,1.5042E-06,6.62442E-05,2.3255E-05,0.000146714,1.74489E-05,0.000446818
Aruba,1971,58816,,0.050062904,,0.006152848,2.30311E-08,0.000221296,0.019877523,0.000518793,0.002057269,,,9.5204E-05,0.000134073,5.01244E-05,8.53992E-06,,1.04412E-05,0.020191232,,,2.44299E-05,1.47687E-06,6.34096E-05,2.66524E-05,0.000159556,1.93733E-05,0.000450639
Aruba,1972,58855,,0.060857417,,0.007462773,2.52513E-08,0.000279981,0.029330047,0.000527309,0.001871973,,,0.000100215,0.000139173,3.91039E-05,1.2052E-05,,1.16228E-05,0.020304769,,,2.764E-05,1.52599E-06,4.95321E-05,4.0335E-05,0.000178082,1.88358E-05,0.000462422
Aruba,1973,59365,,0.065847311,,0.009964324,3.59076E-08,0.000260094,0.03121418,0.000546455,0.002304351,,,0.000110392,0.000148022,4.42244E-05,1.37822E-05,,1.52205E-05,0.020419373,,,3.35099E-05,1.57457E-06,5.59907E-05,4.28555E-05,0.000214078,2.25273E-05,0.000436322
Aruba,1974,60028,,0.065107874,,0.009513211,3.12005E-08,0.000323792,0.030114787,0.000556403,0.002960924,,,0.000108146,0.000144663,4.12583E-05,1.4097E-05,,1.73119E-05,0.020496211,,,3.26041E-05,1.55993E-06,5.22776E-05,4.26228E-05,0.000218483,3.16229E-05,0.00043787
Aruba,1975,60715,,0.079127648,,0.009136944,2.49418E-08,0.00039553,0.04302537,0.000582296,0.004256109,,,0.000102566,0.00014376,3.64386E-05,1.66816E-05,,3.07614E-05,0.020520983,,,3.17527E-05,1.58296E-06,4.62441E-05,5.71295E-05,0.000261383,4.23106E-05,0.00043978
Aruba,1976,61193,,0.078179274,,0.010471929,2.94006E-08,0.000473104,0.039925351,0.00060154,0.004950957,,,0.000102352,0.000166663,3.23939E-05,1.7797E-05,,3.4408E-05,0.020479209,,,4.99295E-05,1.83277E-06,4.11943E-05,5.39742E-05,0.000288155,4.62213E-05,0.000442234
Aruba,1977,61465,,0.088895859,,0.012551602,4.86098E-08,0.000532383,0.047902537,0.000617121,0.005496071,,,0.000108218,0.000170862,3.56162E-05,2.08635E-05,,4.0143E-05,0.020386295,,,5.81507E-05,1.77988E-06,4.53004E-05,6.55022E-05,0.000322596,4.83669E-05,0.000492403
Aruba,1978,61738,,0.093714705,,0.014706748,3.42645E-08,0.000596946,0.049849996,0.000628772,0.006154485,,,0.000115409,0.000166313,3.36705E-05,2.17018E-05,,4.3943E-05,0.0202772,,,6.96759E-05,1.80288E-06,4.28894E-05,6.61272E-05,0.000356346,5.85722E-05,0.000524073
Aruba,1979,62006,,0.097665785,,0.018069509,3.48504E-08,0.00058173,0.05090531,0.000647426,0.005715027,,,0.000125503,0.000183699,3.47551E-05,2.18923E-05,,3.85317E-05,0.020211769,,,8.16268E-05,2.0077E-06,4.42435E-05,6.73827E-05,0.000355217,5.34733E-05,0.000526647
Aruba,1980,62267,,0.101651922,,0.015587315,4.40787E-08,0.000798868,0.054050139,0.000663257,0.008700006,,,0.000120156,0.000135799,3.486E-05,2.41262E-05,,6.49642E-05,0.020224576,,,7.52706E-05,1.38588E-06,4.45302E-05,7.26565E-05,0.000416465,8.05947E-05,0.000556909
Aruba,1981,62614,,0.104907288,,0.017079342,3.64867E-08,0.001002836,0.054598307,0.000670157,0.009571538,,,0.000130358,0.000131391,3.19228E-05,2.2624E-05,,7.1525E-05,0.020363401,,,4.60776E-05,1.3742E-06,4.09639E-05,7.1539E-05,0.000416219,9.09146E-05,0.000566762
Aruba,1982,63116,,0.104413873,,0.01637624,4.3249E-08,0.000834341,0.053649561,0.000705786,0.010599225,,,0.000128616,0.000132474,3.39919E-05,2.11728E-05,,8.49966E-05,0.020605695,,,4.51449E-05,1.35095E-06,4.3454E-05,6.90582E-05,0.000420109,9.65969E-05,0.000566018
Aruba,1983,63683,,0.106993982,,0.01819767,3.86166E-08,0.00107815,0.052591639,0.000775343,0.011820478,,,0.000128236,0.000123285,2.83899E-05,2.19298E-05,,9.45015E-05,0.020878356,,,4.83657E-05,1.2662E-06,3.65551E-05,6.93905E-05,0.000439991,0.000115131,0.000545267
Aruba,1984,64174,,0.12165228,,0.020598186,3.30803E-08,0.001194303,0.062466271,0.000759906,0.013610212,,,0.000135122,0.000141263,2.65469E-05,2.43076E-05,,0.000120525,0.021082867,,,0.00019168,1.51112E-06,3.43077E-05,8.17264E-05,0.000487756,0.000114536,0.000581219
Aruba,1985,64478,,0.127340981,,0.021829984,8.99508E-09,0.001415066,0.065633411,0.000855027,0.014444034,,,0.000144231,0.000146949,2.78782E-05,2.54687E-05,,0.000119632,0.02114308,,,0.000204673,1.70895E-06,3.61514E-05,8.47801E-05,0.000513647,0.000117744,0.000597507
Aruba,1986,64553,405586592.2,0.13703446,,0.0232817,3.67426E-09,0.00237036,0.071021291,0.000808977,0.016299644,,,0.000151545,0.000148296,3.29468E-05,2.90674E-05,,0.000132219,0.021015015,,,0.000222884,1.75394E-06,4.314E-05,9.30372E-05,0.000588122,0.000143544,0.000650914
Aruba,1987,64450,487709497.2,0.15183371,,0.025845573,4.94265E-09,0.002420101,0.080926419,0.000887664,0.018656914,,,0.000153653,0.000128531,2.86715E-05,3.16851E-05,,0.000149989,0.02074153,,,0.000247422,1.51093E-06,3.78855E-05,0.000104566,0.000644811,0.000160925,0.000665854
Aruba,1988,64332,596648044.7,0.165910583,,0.030746378,4.76681E-09,0.002327187,0.088866904,0.000812469,0.020136877,,,0.000168891,0.000140175,2.78966E-05,3.53181E-05,,0.000164438,0.02047839,,,0.000274788,1.6514E-06,3.68476E-05,0.000115069,0.000712119,0.000174816,0.000690365
Aruba,1989,64596,695530726.3,0.221021187,,0.043039211,6.28938E-09,0.003996792,0.119915798,0.000908619,0.029611395,,,0.000216029,0.000131591,2.86709E-05,4.60024E-05,,0.000224251,0.020439202,,,0.000385722,1.54074E-06,3.89951E-05,0.000156835,0.000933067,0.000240545,0.000706914
Aruba,1990,65712,764804469.3,0.21437893,,0.027951255,7.90114E-09,0.009787887,0.0953581,0.000923525,0.055305329,,,0.000236547,0.000399589,3.31239E-05,4.39633E-05,,0.000395315,0.020779491,,,0.000384772,4.73963E-06,4.84544E-05,0.000128731,0.001378025,0.00052221,0.000697866
Aruba,1991,67864,872067039.1,0.241864952,,0.033230321,4.36248E-06,0.01015171,0.106756606,0.001089323,0.064147775,,,0.000250726,0.000570763,3.4455E-05,4.57062E-05,,0.000472587,0.021571612,,,0.000437146,4.51365E-06,5.03265E-05,0.000140419,0.001556676,0.000649123,0.000700801
Aruba,1992,70192,958659217.9,0.266760398,,0.032793996,6.47958E-08,0.009224693,0.122331813,0.001138614,0.073503501,,,0.00024669,0.000356693,3.03211E-05,5.15513E-05,,0.000561381,0.022648465,,,0.000466982,3.91986E-06,4.4296E-05,0.000160228,0.001738989,0.000742679,0.00071552
Aruba,1993,72360,1083240223,0.270405812,,0.032535818,7.88442E-08,0.008403262,0.122478361,0.001225611,0.076489133,,,0.000241881,0.000367264,2.93864E-05,6.57568E-05,,0.000572669,0.023933463,,,0.000462622,3.9707E-06,4.26405E-05,0.000176926,0.001896129,0.000777346,0.000703496
Aruba,1994,74710,1245810056,0.297539463,,0.033034632,9.8529E-08,0.009152625,0.137382717,0.001309882,0.085616391,,,0.000236532,0.000380296,2.97788E-05,7.4609E-05,,0.000645191,0.025223219,,,0.000508135,4.02065E-06,4.36869E-05,0.000199377,0.002125537,0.000833125,0.00073961
Aruba,1995,77050,1320670391,0.327189316,,0.037172243,9.81744E-08,0.010648121,0.151079425,0.001258739,0.094432113,,,0.000251466,0.000377014,3.16111E-05,8.16186E-05,,0.000688966,0.026231368,,,0.000497124,3.98329E-06,4.70314E-05,0.000219153,0.002305196,0.001078471,0.000785576
Aruba,1996,79417,1379888268,0.225761005,,0.023128592,8.2026E-08,0.006817569,0.101245812,0.001137436,0.061743015,,,0.00020716,0.000383734,2.74746E-05,5.51318E-05,,0.000444111,0.026943031,,,0.000349731,4.15068E-06,3.92322E-05,0.000148075,0.001496817,0.000807049,0.000782801
Aruba,1997,81858,1531843575,0.353293131,,0.03831092,1.23865E-07,0.010320098,0.164602246,0.001332953,0.10375519,,,0.000252437,0.000405509,3.20189E-05,9.20346E-05,,0.000740028,0.027577746,,,0.000601561,4.18595E-06,4.71435E-05,0.000243879,0.002634146,0.0015713,0.000769611
Aruba,1998,84355,1665363128,0.361870046,,0.039011947,1.08141E-07,0.010464521,0.166500706,0.001361106,0.108484068,,,0.000263223,0.000413621,2.66068E-05,9.48365E-05,,0.00074207,0.027985806,,,0.000718862,4.36772E-06,4.043E-05,0.000249457,0.002699024,0.002023993,0.000785295
Aruba,1999,86867,1722905028,0.352332055,,0.02616041,1.35575E-07,0.011142957,0.164481806,0.001398721,0.112570476,,,0.00021922,0.000430154,2.76955E-05,8.99068E-05,,0.000738452,0.028324398,,,0.000574424,4.41784E-06,4.22061E-05,0.000241401,0.002646694,0.0024484,0.000790181
Aruba,2000,89101,1873452514,0.335765357,,0.021251224,0.000109897,0.00690161,0.131217359,0.001152421,0.085451787,,,0.000202126,0.055759783,2.65878E-05,7.34921E-05,,0.000560088,0.028831157,,,0.00021796,8.78828E-06,3.84492E-05,0.000195319,0.002012944,0.000990014,0.000764348
Aruba,2001,90691,1896456983,0.344135269,,0.023579496,0.000109652,0.008060236,0.133759079,0.001189653,0.087373557,,,0.000214262,0.055775068,2.48002E-05,7.48733E-05,,0.000550396,0.02911732,,,0.000221372,8.93881E-06,3.7023E-05,0.00019978,0.002037327,0.001020884,0.000781553
Aruba,2002,91781,1961843575,0.363221989,,0.023319891,0.00014645,0.018699722,0.137867198,0.001178425,0.091398815,,,0.000218347,0.055867088,3.67342E-05,7.85006E-05,,0.000558105,0.029378243,,,0.000195292,9.69628E-06,5.93811E-05,0.000208633,0.0021352,0.001060743,0.000805525
Aruba,2003,92701,2044111732,0.412245779,,0.027213695,0.000116641,0.018222412,0.166334032,0.001245899,0.10347529,,,0.000244177,0.059905397,3.64624E-05,9.07503E-05,,0.000615189,0.029734246,,,0.000210869,9.55951E-06,5.8687E-05,0.000246436,0.002428985,0.001227864,0.000829187
Aruba,2004,93540,2254830726,0.430187145,,0.032069002,0.00011766,0.017233174,0.171255198,0.001258876,0.105024388,,,0.000263009,0.066867339,3.53545E-05,9.45918E-05,,0.000632737,0.030151079,,,0.000249129,9.65176E-06,5.65849E-05,0.000254695,0.002460895,0.001291727,0.000862054
Aruba,2005,94483,2360017318,0.462647522,,0.026398121,0.000117683,0.015680996,0.196175653,0.001504053,0.118346176,,,0.000242119,0.06740775,3.42506E-05,0.000101212,,0.000687465,0.030309463,,,0.000282644,9.77611E-06,5.41659E-05,0.000284747,0.002665705,0.00145044,0.000895102
Aruba,2006,95606,2469782682,0.46057352,,0.019530576,0.00016647,0.014912834,0.215872038,0.001585544,0.133502035,,,0.000217556,0.037498585,3.34011E-05,0.000111024,,0.000700952,0.030398163,,,0.000233828,1.02352E-05,5.26422E-05,0.000312898,0.002792491,0.001712995,0.000929253
Aruba,2007,96787,2677641341,0.500896333,,0.020555578,0.000201079,0.01335028,0.245975191,0.001617968,0.142790659,,,0.000215556,0.038441087,2.76351E-05,0.000125531,,0.000733053,0.030390055,,,0.000316352,1.0484E-05,4.42525E-05,0.000356223,0.003005582,0.001779853,0.000959916
Aruba,2008,97996,2843024581,0.493070782,,0.01837213,0.00020792,0.010203544,0.2447495,0.001589533,0.145648512,,,0.00021849,0.034633311,2.23519E-05,0.000125175,,0.000707486,0.030268945,,,0.000215935,1.05891E-05,3.54193E-05,0.000353889,0.002989217,0.001745791,0.000973044
